ID,ENDOR||PRODUCT,ENDOR||PRODUCT,VENDOR,PRODUCT,PRONAME,ANOTHERNAME,LANGUAGE,CLUE URL,LICENSE,DOWNLOAD1,DOWNLOAD2,DOWNLOAD3,DOWNLOAD4,DOWNLOAD5,openhub,备注,,,,,,
1475,  redhat||jboss_remoting,,redhat,jboss_remoting,JBoss Remoting,,Java,https://github.com/jboss-remoting/jboss-remoting,,http://jbossremoting.jboss.org/downloads,https://github.com/dmlloyd/jboss-remoting.git,,,,,,,,,,,
1476,,,redhat,richfaces,JBoss RichFaces,,Java,https://github.com/richfaces/,,http://richfaces.jboss.org/download,https://github.com/richfaces/,,,,,,,,,,,
1477,  redhat||jboss_seam_2_framework,,redhat,jboss_seam_2_framework,JBoss Seam 2 framework,Seam 2,Java,https://github.com/seam2/jboss-seam,LGPL,https://github.com/seam2/jboss-seam.git,https://anonsvn.jboss.org/repos/seam/branches/community/,,,,,,,,,,,
1478,,,redhat,undertow,JBoss Undertow,,Java,https://github.com/undertow-io/undertow,,https://github.com/undertow-io/undertow.git,,,,,,,,,,,,
1479,,,sopinet,com_jbudgetsmagic,JBudgetsMagic:Joomla!,com_jbudgetsmagic:Joomla!,PHP,http://extensions.joomla.org/extensions/extension/e-commerce/sales-quote/jbudgetsmagic,GPL-2.0+,http://extensions.joomla.org/extensions/extension/e-commerce/sales-quote/jbudgetsmagic,,,,,,,,,,,,
1480,,,anything-digital,com_jcalpro,JCal Pro:Joomla!,com_jcalpro:Joomla!;JCP:Joomla!,PHP,http://extensions.joomla.org/extension/jcal-pro,GPL-2.0+,http://extensions.joomla.org/extension/jcal-pro,,,,,,,,,,,,
1481,  jcore||jcore,,jcore,jcore,jCore,,PHP,https://github.com/pijulius/jcore,,https://github.com/pijulius/jcore.git,,,,,,,,,,,,
1482,  jease||jease,,jease,jease,Jease,,Java,https://www.openhub.net/p/jease,GPL-3.0+,https://github.com/jease/jease,,,,,,,,,,,,
1483,  cloudbees||jenkins,,cloudbees,jenkins,Jenkins,,Java,https://www.openhub.net/p/jenkins,MIT,https://github.com/jenkinsci/jenkins.git,,,,,,,,,,,,
1484,,,sonarsource,jenkins_plugin,Jenkins Plugin:SonarQube,,Java,https://github.com/SonarSource/jenkins-sonar-plugin,,https://github.com/SonarSource/jenkins-sonar-plugin.git,,,,,,,,,,,,
1485,  jetbox||jetbox_cms,,jetbox,jetbox_cms,Jetbox CMS,Jetbox,"JavaScript,PHP",http://sourceforge.net/projects/jetboxone/,GNU General Public License version 2.0 (GPLv2),http://sourceforge.net/projects/jetboxone/,,,,,,,,,,,,
1486,  automattic||jetpack,  automattic||jetpack,automattic,jetpack,Jetpack plugin:WordPress,,PHP,https://wordpress.org/plugins/jetpack/,GPL-2.0+,https://wordpress.org/plugins/jetpack/developers/,,,,,,,,,,,,
1487,  jetty||jetty  mortbay||jetty  mortbay_jetty||jetty  morbtay||jetty,  jetty||jetty  mortbay||jetty  mortbay_jetty||jetty  morbtay||jetty,jetty,jetty,Jetty,,Java,https://www.openhub.net/p/jetty,Apache-2.0，EPL-1.0,http://archive.eclipse.org/jetty/index.html,,,,,,,,,,,,
1488,  jetty||jetty  mortbay||jetty  mortbay_jetty||jetty  morbtay||jetty,  jetty||jetty  mortbay||jetty  mortbay_jetty||jetty  morbtay||jetty,mortbay,jetty,Jetty,,Java,https://www.openhub.net/p/jetty,Apache-2.0，EPL-1.0,http://archive.eclipse.org/jetty/index.html,,,,,,,,,,,,
1489,  jetty||jetty  mortbay||jetty  mortbay_jetty||jetty  morbtay||jetty,  jetty||jetty  mortbay||jetty  mortbay_jetty||jetty  morbtay||jetty,mortbay_jetty,jetty,Jetty,,Java,https://www.openhub.net/p/jetty,Apache-2.0，EPL-1.0,http://archive.eclipse.org/jetty/index.html,,,,,,,,,,,,
1490,  jetty||jetty  mortbay||jetty  mortbay_jetty||jetty  morbtay||jetty,  jetty||jetty  mortbay||jetty  mortbay_jetty||jetty  morbtay||jetty,morbtay,jetty,Jetty,,Java,https://www.openhub.net/p/jetty,Apache-2.0，EPL-1.0,http://archive.eclipse.org/jetty/index.html,,,,,,,,,,,,
1491,  jforum||jforum,,jforum,jforum,JForum,,Java,https://github.com/rafaelsteil/jforum2,,http://jforum.googlecode.com/svn/trunk/,https://github.com/rafaelsteil/jforum2.git,https://github.com/rafaelsteil/jforum3.git,,,,,,,,,,
1492,  jfree||jfreechart,,jfree,jfreechart,JFreeChart,,java,https://www.openhub.net/p/jfreechart,LGPL,svn://svn.code.sf.net/p/jfreechart/code/trunk,git://github.com/jfree/jfreechart-fse.git master,,,,,,,,,,,
1493,  michael_dempfle||joomla_flash_uploader,,michael_dempfle,joomla_flash_uploader,JFUploader:Joomla!,Joomla Flash Uploader,PHP,http://extensions.joomla.org/extensions/extension/core-enhancements/file-management/jfuploader,GPL-2.0+,http://extensions.joomla.org/extensions/extension/core-enhancements/file-management/jfuploader,,,,,,,,,,,,
1494,,,jfusion,com_jfusion,Jfusion:Joomla!,com_jfusion:Joomla!,PHP,http://extensions.joomla.org/extension/jfusion,GPL-2.0+,http://extensions.joomla.org/extension/jfusion,,,,,,,,,,,,
1495,  kooijman-design||jgallery,,kooijman-design,jgallery,jGallery,,PHP,http://www.downscripts.com/jgallery_php-script.html,,http://www.downscripts.com/jgallery_php-script.html,,,,,,,,,,,,
1496,  jgbbs||jgbbs  sourceforge||jgbbs,  jgbbs||jgbbs  sourceforge||jgbbs,jgbbs,jgbbs,JGBBS,,JavaScript,https://www.openhub.net/p/jgbbs,GNU General Public License version 2.0 (GPLv2),svn://svn.code.sf.net/p/jgbbs/code/,,,,,,,,,,,,
1497,  jgbbs||jgbbs  sourceforge||jgbbs,  jgbbs||jgbbs  sourceforge||jgbbs,sourceforge,jgbbs,JGBBS,,JavaScript,https://www.openhub.net/p/jgbbs,GNU General Public License version 2.0 (GPLv2),svn://svn.code.sf.net/p/jgbbs/code/,,,,,,,,,,,,
1498,  jgroups||jgroup,,jgroups,jgroup,JGroup,,Java,https://github.com/belaban/JGroups,,https://github.com/belaban/JGroups.git,,,,,,,,,,,,
1499,,,lhacky,com_jinc,JINC:Joomla!,com_jinc:Joomla!,PHP,http://extensions.joomla.org/extension/jinc,GPL-2.0+,http://extensions.joomla.org/extension/jinc,,,,,,,,,,,,
1500,  pocoo||jinja2,,pocoo,jinja2,Jinja2,,Python,https://github.com/mitsuhiko/jinja2,,https://github.com/mitsuhiko/jinja2.git,,,,,*,,,,,,,
1501,  jinzora||jinzora,,jinzora,jinzora,Jinzora,Jinzora Media Server,PHP,http://sourceforge.net/projects/jinzora/,GNU General Public License version 2.0 (GPLv2),http://sourceforge.net/projects/jinzora/,https://github.com/jinzora/jinzora3.git,,,,,,,,,,,
1502,,,joaktree,com_joaktree,Joaktree:Joomla!,com_joaktree:Joomla!,PHP,http://extensions.joomla.org/extension/joaktree,GPL-2.0+,http://extensions.joomla.org/extension/joaktree,,,,,,,,,,,,
1503,  typo3||jobcontrol,,typo3,jobcontrol,JobControl,,Perl,http://sourceforge.net/projects/jobcontrol/,"Artistic License,GNU General Public License version 2.0 (GPLv2)",http://sourceforge.net/projects/jobcontrol/,,,,,,,,,,,,
1504,,,olle_johansson,jobline,Jobline:Joomla!,com_jobline:Joomla!,PHP,http://www.jxdevelopment.com/downloads/joomla/Joomla-Extensions/Jobline/Jobline-v1.1.3.2/,GPL-2.0+,http://www.jxdevelopment.com/downloads/joomla/Joomla-Extensions/Jobline/Jobline-v1.1.3.2/,,,,,,,,,,,,
1505,,,jobline,jobline,Jobline:Joomla!,com_jobline:Joomla!,PHP,http://www.jxdevelopment.com/downloads/joomla/Joomla-Extensions/Jobline/Jobline-v1.1.3.2/,GPL-2.0+,http://www.jxdevelopment.com/downloads/joomla/Joomla-Extensions/Jobline/Jobline-v1.1.3.2/,,,,,,,,,,,,
1506,  sos||jobscheduler,,sos,jobscheduler,JobScheduler,,"C++,PHP,JavaScript,Java",http://sourceforge.net/projects/jobscheduler/,GNU General Public License version 2.0 (GPLv2),http://sourceforge.net/projects/jobscheduler/,,,,,,,,,,,,
1507,  jojocms||jojo-cms,,jojocms,jojo-cms,Jojo-CMS,,PHP,https://github.com/JojoCMS/Jojo-CMS,,https://github.com/JojoCMS/Jojo-CMS.git,,,,,,,,,,,,
1508,  jolokia||jolokia,,jolokia,jolokia,Jolokia,,Java,https://github.com/rhuss/jolokia,,https://github.com/rhuss/jolokia.git,http://www.jolokia.org/download.html,,,,,,,,,,,
1509,  joomla||joomla!,,joomla,joomla!,Joomla!,,PHP,https://github.com/joomla/joomla-cms,,http://joomlacode.org/gf/project/joomla/frs/,https://github.com/joomla/joomla-cms.git,,,,,,,,,,,
1510,  joomla||joomla,,joomla,joomla,Joomla!,,PHP,https://github.com/joomla/joomla-cms,,http://joomlacode.org/gf/project/joomla/frs/,https://github.com/joomla/joomla-cms.git,,,,,,,,,,,
1511,  joomlapack||joomlapack,,joomlapack,joomlapack,JoomlaPack,,PHP,http://sourceforge.net/projects/joomlapack/,GNU General Public License version 2.0 (GPLv2),http://sourceforge.net/projects/joomlapack/,,,,,,,,,,,,
1512,,,joomplace,com_joomportfolio,JoomPortfolio:Joomla!,,PHP,http://extensions.joomla.org/extensions/extension/directory-a-documentation/portfolio/joomportfolio,GPL-2.0+,http://extensions.joomla.org/extensions/extension/directory-a-documentation/portfolio/joomportfolio,,,,,,,,,,,,
1513,,,joomlabear,mod_joomulus,Joomulus:Joomla!,mod_joomulus:Joomla!,PHP,http://www.joomlaos.de/Joomla_CMS_Downloads/Joomla_Module/Joomulus.html,GPL-2.0+,http://www.joomlaos.de/Joomla_CMS_Downloads/Joomla_Module/Joomulus.html,,,,,,,,,,,,
1514,  josso||java_open_single_sign-on_project_home,,josso,java_open_single_sign-on_project_home,JOSSO,Java Open Single Sign-On Project Home,"Java,PHP",http://sourceforge.net/projects/josso/,GNU Library or Lesser General Public License version 2.0 (LGPLv2),http://sourceforge.net/projects/josso/files/,,,,,,,,,,,,
1515,  aditus||jpgraph,,aditus,jpgraph,JpGraph,,PHP,http://jpgraph.net/download/,QPL 1.0 (Qt Free License),http://jpgraph.net/download/,,,,,,,,,,,,
1516,  happyworm||jplayer,,happyworm,jplayer,jPlayer,,JavaScript,https://github.com/happyworm/jPlayer,,https://github.com/happyworm/jPlayer.git,,,,,,,,,,,,
1517,  jquery||jquery,,jquery,jquery,jQuery,,JavaScript,https://www.openhub.net/p/jQuery,GPL-2.0+?and?MIT,http://code.jquery.com/,git://github.com/jquery/jquery.git master,,,,,,,,,,,
1518,  dennis_bruecke||jquery_countdown,  dennis_bruecke||jquery_countdown,dennis_bruecke,jquery_countdown,jQuery Countdown:Drupal,,PHP,https://www.drupal.org/project/jquery_countdown,GPL-2.0+,https://www.drupal.org/project/jquery_countdown,,,,,,,,,,,,
1519,  jquery||jquery_ui  jqueryui||jquery_ui,  jquery||jquery_ui  jqueryui||jquery_ui,jquery,jquery_ui,jQuery UI,,JavaScript,https://github.com/jquery/jquery-ui,,https://github.com/jquery/jquery-ui.git,,,,,,,,,,,,
1520,  jquery||jquery_ui  jqueryui||jquery_ui,  jquery||jquery_ui  jqueryui||jquery_ui,jqueryui,jquery_ui,jQuery UI,,JavaScript,https://github.com/jquery/jquery-ui,,https://github.com/jquery/jquery-ui.git,,,,,,,,,,,,
1521,  jruby||jruby,,jruby,jruby,JRuby,,"Ruby,Java",https://github.com/jruby/jruby,,https://github.com/jruby/jruby.git,,,,,,,,,,,,
1522,,,joomshark,com_jsjobs,JS Jobs:Joomla!,com_jsjobs:Joomla!,PHP,http://extensions.joomla.org/extension/js-jobs,GPL-2.0+,http://extensions.joomla.org/extension/js-jobs,,,,,,,,,,,,
1523,  rubygems||json_gem,,rubygems,json_gem,JSON gem,,"Java,Ruby",https://github.com/flori/json,,https://github.com/flori/json.git,,,,,,,,,,,,
1524,  json-c_project||json-c,,json-c_project,json-c,json-c,,C,https://github.com/json-c/json-c,,https://github.com/json-c/json-c.git,,,,,,,,,,,,
1525,  jspwiki||jspwiki,,jspwiki,jspwiki,JSPWiki,Apache JSPWiki,Java,https://github.com/apache/jspwiki,,https://github.com/apache/jspwiki.git,,,,,,,,,,,,
1526,  juniper||junos,,juniper,junos,Juniper Junos,JUNOS,C++,https://github.com/jalla2000/Juniper,,https://github.com/jalla2000/Juniper.git,,,,,,,,,,,,
1527,,,xs4all,jag,Just Another Guestbook,,"PHP,JavaScript",http://sourceforge.net/projects/osbook/,,svn://svn.code.sf.net/p/osbook/code-0/trunk,,,,,,,,,,,,
1528,  jffnms||just_for_fun_network_management_system,,jffnms,just_for_fun_network_management_system,Just For Fun Network Management System,JFFNMS,PHP,https://www.openhub.net/p/jffnms,,git://git.code.sf.net/p/jffnms/code,,,,,,,,,,,,
1529,  phusion||juvia,,phusion,juvia,Juvia,,Ruby,https://github.com/phusion/juvia,,https://github.com/phusion/juvia.git,,,,,,,,,,,,
1530,  brics||jwig,,brics,jwig,JWIG,,Java,https://github.com/cs-au-dk/JWIG,,https://github.com/cs-au-dk/JWIG.git,,,,,,,,,,,,
1531,  jzip||jzip,,jzip,jzip,Jzip,,C,http://sourceforge.net/projects/jzip/,BSD License,:pserver:anonymous@jzip.cvs.sourceforge.net:/cvsroot/jzip,git://github.com/archan937/jzip.git master,,,,,,,,,,,
1532,,,joomlaworks,com_k2,K2:Joomla!,com_k2:Joomla!,PHP,http://getk2.org/downloads/?f=K2_v2.6.9.zip,GPL-2.0+,http://getk2.org/downloads/?f=K2_v2.6.9.zip,,,,,,,,,,,,
1533,  kadu||kadu,,kadu,kadu,Kadu,,C++,https://github.com/vogel/kadu,,https://github.com/vogel/kadu.git,http://sourceforge.net/projects/kadu/,,,,,,,,,,,
1534,  kajona||kajona,,kajona,kajona,Kajona,Kajona CMS,PHP,https://github.com/kajona/kajonacms,,https://github.com/kajona/kajonacms.git,,,,,,,,,,,,
1535,  maptools||ka-map,,maptools,ka-map,ka-Map,,JavaScript,https://www.openhub.net/p/ka-map,MapServer License,http://ka-map.maptools.org/index.phtml?page=downloads.html,:pserver:cvsanon:@cvs.maptools.org:/cvs/maptools/cvsroot ka-map,,,,,,,,,,,
1536,  kanboard||kanboard,,kanboard,kanboard,Kanboard,,PHP,https://www.openhub.net/p/kanboard,AGPL 3.0+,git://github.com/fguillot/kanboard.git master,http://kanboard.net/downloads,,,,,,,,,,,
1537,  katello||katello,,katello,katello,Katello,,Ruby,https://github.com/Katello/katello,,https://github.com/Katello/katello.git,,,,,,,,,,,,
1538,  kbd-project||kbd,,kbd-project,kbd,kbd,,C,https://www.openhub.net/p/kbd,GPL-2.0+,git://git.altlinux.org/people/legion/packages/kbd.git master,http://git.altlinux.org/people/legion/packages/kbd.git loadkeys,http://www.kbd-project.org/download/,,,,,,,,,,
1539,  kde||kde,,kde,kde,KDE,,C++,https://www.openhub.net/p/kde,LGPL,https://www.kde.org/download/,,,,,,,,,,,,
1540,  kde||kdelibs  redhat||kdelibs,  kde||kdelibs  redhat||kdelibs,kde,kdelibs,KDE kdelibs,kdelibs,C++,https://www.openhub.net/p/kdelibs,LGPL,git://anongit.kde.org/kdelibs.git ,,,,,,,,,,,,
1541,  kde||kdelibs  redhat||kdelibs,  kde||kdelibs  redhat||kdelibs,redhat,kdelibs,KDE kdelibs,kdelibs,C++,https://www.openhub.net/p/kdelibs,LGPL,git://anongit.kde.org/kdelibs.git ,,,,,,,,,,,,
1542,  kde||kde_pim,,kde,kde_pim,KDE PIM,,C++,https://www.openhub.net/p/kdepim,"GPL-2.0+, LGPL",git://anongit.kde.org/kdepim,,,,,,,,,,,,
1543,  kde||kdegraphics,,kde,kdegraphics,kdegraphics,,C++,http://sourceforge.net/projects/kde-windows/,GNU Library or Lesser General Public License version 2.0 (LGPLv2),http://sourceforge.net/projects/kde-windows/files/kdegraphics/,,,,,,,,,,,,
1544,  kdirstat_project||kdirstat,,kdirstat_project,kdirstat,KDirStat,,shell,https://www.openhub.net/p/kdirstat,,http://kdirstat.sourceforge.net/,:pserver:anonymous:@kdirstat.cvs.sourceforge.net:/cvsroot/kdirstat kdirstat,,,,,,,,,,,
1545,,,kennziffer,ke_dompdf,ke DomPDF:TYPO3,,PHP,http://typo3.org/extensions/repository/view/ke_dompdf,GPL-2.0+,http://typo3.org/extensions/repository/view/ke_dompdf,,,,,,,,,,,,
1546,  keep_toolkit||keep_toolkit,,keep_toolkit,keep_toolkit,KEEP Toolkit,,"JavaScript,PHP",http://sourceforge.net/projects/keeptoolkit/,"Educational Community License, Version 2.0",http://sourceforge.net/projects/keeptoolkit/files/,svn://svn.code.sf.net/p/keeptoolkit/code/,http://svn.code.sf.net/p/keeptoolkit/code/,,,,,,,,,,
1547,  keepalived||keepalived,,keepalived,keepalived,keepalived,,C,https://www.openhub.net/p/keepalived,GPL-2.0+,git://github.com/acassen/keepalived master,http://www.keepalived.org/download.html,,,,,,,,,,,
1548,  keepass||password_safe,,keepass,password_safe,KeePass Password Safe,,"C#,C++",http://sourceforge.net/projects/keepass/,GNU General Public License version 2.0 (GPLv2),svn://svn.code.sf.net/p/keepass/code/trunk,,,,,,,,,,,,
1549,  redhat||kexec-tools,,redhat,kexec-tools,kexec-tools,,C,https://www.openhub.net/p/kexec-tools,GPL-2.0+,git://git.kernel.org/pub/scm/utils/kernel/kexec/kexec-tools.git master,http://horms.net/projects/kexec/kexec-tools/,,,,,,,,,,,
1550,  zugec_ivan||keyboard_shortcut_utility,  zugec_ivan||keyboard_shortcut_utility,zugec_ivan,keyboard_shortcut_utility,Keyboard Shortcut Utility:Drupal,,PHP,https://www.drupal.org/project/keyboard_shortcut,GPL-2.0+,https://www.drupal.org/project/keyboard_shortcut,,,,,,,,,,,,
1551,  kimwebsites||kim_websites,,kimwebsites,kim_websites,Kim Websites,,PHP,http://sourceforge.net/projects/kimwebsites/,PHP License,http://sourceforge.net/projects/kimwebsites/files/,,,,,,,,,,,,
1552,  marcus_schafer||kiwi  suse||kiwi,  marcus_schafer||kiwi  suse||kiwi,marcus_schafer,kiwi,Kiwi,,"Perl,Shell",https://github.com/openSUSE/kiwi,GNU General Public License version 2.0 (GPLv2),https://github.com/openSUSE/kiwi.git,,,,,,,,,,,,
1553,  marcus_schafer||kiwi  suse||kiwi,  marcus_schafer||kiwi  suse||kiwi,suse,kiwi,Kiwi,,"Perl,Shell",https://github.com/openSUSE/kiwi,GNU General Public License version 2.0 (GPLv2),https://github.com/openSUSE/kiwi.git,,,,,,,,,,,,
1554,  kjtechforce||mailman,,kjtechforce,mailman,Kjtechforce mailman,,PHP,http://sourceforge.net/projects/kjtechforce/,GNU Library or Lesser General Public License version 2.0 (LGPLv2),svn://svn.code.sf.net/p/kjtechforce/code/trunk,,,,,,,,,,,,
1555,  klinza||klinza_professional_cms,,klinza,klinza_professional_cms,klinza professional cms,,"JavaScript,PHP",http://sourceforge.net/projects/klinza/,GNU General Public License version 2.0 (GPLv2),http://sourceforge.net/projects/klinza/,,,,,,,,,,,,
1556,  k-meleon_project||k-meleon  christophe_thibault||k-meleon,  k-meleon_project||k-meleon  christophe_thibault||k-meleon,k-meleon_project,k-meleon,K-Meleon,,C++,http://sourceforge.net/projects/kmeleon/,GNU General Public License version 2.0 (GPLv2),http://sourceforge.net/projects/kmeleon/,http://sourceforge.net/projects/kmeleon/files/,,,,,,,,,,,
1557,  k-meleon_project||k-meleon  christophe_thibault||k-meleon,  k-meleon_project||k-meleon  christophe_thibault||k-meleon,christophe_thibault,k-meleon,K-Meleon,,C++,http://sourceforge.net/projects/kmeleon/,GNU General Public License version 2.0 (GPLv2),http://sourceforge.net/projects/kmeleon/,http://sourceforge.net/projects/kmeleon/files/,,,,,,,,,,,
1558,  knowledgetree||knowledgetree  knowledgetree_document_management||knowledgetree_document_management,  knowledgetree||knowledgetree  knowledgetree_document_management||knowledgetree_document_management,knowledgetree,knowledgetree,KnowledgeTree,KnowledgeTree Document Management,PHP,https://github.com/halcyon/knowledgetree,,https://github.com/halcyon/knowledgetree.git,,,,,,,,,,,,
1559,  knowledgetree||knowledgetree  knowledgetree_document_management||knowledgetree_document_management,  knowledgetree||knowledgetree  knowledgetree_document_management||knowledgetree_document_management,jam_warehouse,knowledgetree_open_source,KnowledgeTree,KnowledgeTree Document Management,PHP,https://github.com/halcyon/knowledgetree,,https://github.com/halcyon/knowledgetree.git,,,,,,,,,,,,
1560,  knowledgetree||knowledgetree  knowledgetree_document_management||knowledgetree_document_management,  knowledgetree||knowledgetree  knowledgetree_document_management||knowledgetree_document_management,knowledgetree_document_management,knowledgetree_document_management,KnowledgeTree,KnowledgeTree Document Management,PHP,https://github.com/halcyon/knowledgetree,,https://github.com/halcyon/knowledgetree.git,,,,,,,,,,,,
1561,  tskynet||kongreg8,,tskynet,kongreg8,Kongreg8,,PHP,http://sourceforge.net/projects/kongreg8/,GNU General Public License version 3.0 (GPLv3),http://sourceforge.net/projects/kongreg8/,https://github.com/gingercoder/kongreg8_os2.git,,,,,,,,,,,
1562,  kde||konqueror  konqueror||konqueror,  kde||konqueror  konqueror||konqueror,kde,konqueror,Konqueror,,C++,https://www.openhub.net/p/konqueror,GPL-2.0+,git://anongit.kde.org/kde-baseapps master,git://anongit.kde.org/kde-baseapps,,,,,,,,,,,
1563,  kde||konqueror  konqueror||konqueror,  kde||konqueror  konqueror||konqueror,konqueror,konqueror,Konqueror,,C++,https://www.openhub.net/p/konqueror,GPL-2.0+,git://anongit.kde.org/kde-baseapps master,git://anongit.kde.org/kde-baseapps,,,,,,,,,,,
1564,,,kde,konqueror_embedded,Konqueror-embedded,,C++,https://www.openhub.net/p/9845,GPL-2.0+,svn://anonsvn.kde.org/home/kde/trunk/kdenox,http://www.cirulla.net/kdenox-snapshots/,,,,,,,,,,,
1565,  berlios||konversation  konversation||konversation,  berlios||konversation  konversation||konversation,berlios,konversation,Konversation,,C++,http://sourceforge.net/projects/konversation.berlios/,GPL-2.0+,http://sourceforge.net/projects/konversation.berlios/,,,,,,,,,,,,
